Time (s),Connor Target (m)
0.009015560150146484,0.6459545406989549
0.061432600021362305,0.6448760131854221
0.11460685729980469,0.6445031084857904
0.1685009002685547,0.6446648490672042
0.22160959243774414,0.6443415383013992
0.273540735244751,0.6450662059030431
0.32686400413513184,0.6438013502135393
0.37982940673828125,0.6450408087998453
0.4326283931732178,0.6451243705108864
0.4859957695007324,0.646468236071409
0.5387237071990967,0.646903444983304
0.5914556980133057,0.6471464918088905
0.64426589012146,0.6469954749322064
0.6975154876708984,0.6467535028859
0.750572681427002,0.6464877750393103
0.8038952350616455,0.6459355754366487
0.8567240238189697,0.6453555746600372
0.909346342086792,0.6423976048706725
0.9632241725921631,0.6416741437579272
1.0161402225494385,0.6411740942986541
1.0689365863800049,0.6425655615868071
1.1206920146942139,0.6395334307167889
1.1727313995361328,0.6396373134444937
1.225581169128418,0.6386626496238439
1.2787551879882812,0.6386290803312116
1.3314549922943115,0.6373033098343308
1.383054494857788,0.6281697691655108
1.4348843097686768,0.6290605746530029
1.4873347282409668,0.6269901174223005
1.5402519702911377,0.624641270166929
1.593611478805542,0.6136625851587787
1.6466639041900635,0.6120398460231611
1.699676513671875,0.6141241359820429
1.75276780128479,0.6104387494510322
1.8056445121765137,0.5931444587011973
1.8593158721923828,0.5906770146676097
1.912102460861206,0.5863234759391036
1.9667396545410156,0.5864830545879984
2.018707275390625,0.5856579636099986
2.071873426437378,0.5827631936232585
2.1235854625701904,0.5847312668735085
2.1770007610321045,0.5865854049902184
2.228893518447876,0.5866523426899377
2.2838737964630127,0.5861793705210916
2.3376009464263916,0.585632589403178
2.391343116760254,0.5848163253230925
2.4441394805908203,0.5815663955761041
2.4990248680114746,0.5792575862918367
2.5519721508026123,0.5780043921772123
2.605302572250366,0.579075281456465
2.6581218242645264,0.5755440218532695
2.7107698917388916,0.5737271572081302
2.763439655303955,0.5711329747073565
2.816619634628296,0.5725073077509277
2.8696439266204834,0.5719899997109177
2.9224681854248047,0.5705369856458025
2.975731372833252,0.5712621646082052
3.028529405593872,0.5692845130441021
3.0827271938323975,0.5702622099712151
3.136235237121582,0.5699485899417078
3.189013719558716,0.5705785625931336
3.2416961193084717,0.5706276136202866
3.2943880558013916,0.5703941489919239
3.3495986461639404,0.5702391491950909
3.4028220176696777,0.5694203724474562
3.4555418491363525,0.5687200224439091
3.508157253265381,0.5683812221923623
3.560776710510254,0.5673521227141951
3.6134917736053467,0.5669868540416881
3.6666111946105957,0.5660224484261094
3.7196829319000244,0.5620484418636369
3.773664951324463,0.5604331863376452
3.827087879180908,0.5590295320568028
3.8789803981781006,0.5560774199645788
3.9327991008758545,0.5479420625566201
3.986337661743164,0.5443409757462915
4.0391762256622314,0.5410711846112147
4.0926833152771,0.5409736663665075
4.145594120025635,0.5380277992545933
4.200286149978638,0.5370670655339573
4.254279851913452,0.5365410447763239
4.307534456253052,0.5356853688629384
4.360576629638672,0.534148917402774
4.41351580619812,0.528812785899933
4.467310667037964,0.525422221811518
4.520887136459351,0.5235672254550992
4.573786735534668,0.5184948766999451
4.627319812774658,0.5182664776523304
4.680256128311157,0.5170856768847077
4.733149766921997,0.5147347045132267
4.786288738250732,0.5094633427742957
4.8390212059021,0.5082176617983889
4.892451286315918,0.5071154000901548
4.944214820861816,0.5064282743604096
4.997056007385254,0.5000610410884714
5.0502870082855225,0.498667266348852
5.102888345718384,0.49688687382202257
5.155463695526123,0.49460915008479156
5.2082602977752686,0.48977597463278655
5.260774850845337,0.48666097757582877
5.31355094909668,0.48637197312621294
5.366339921951294,0.48581289275099654
5.4194724559783936,0.47873322869657575
5.470868349075317,0.4756454012278313
5.522642374038696,0.4755974283523937
5.57601523399353,0.47517116419966965
5.628779649734497,0.47486346871109353
5.682524681091309,0.4697489556549704
5.73556661605835,0.46913589924222066
5.788995265960693,0.46824671608794394
5.841645956039429,0.4664719187581259
5.894230842590332,0.4655553977065272
5.94719123840332,0.4661796878374566
5.999868869781494,0.4643450492161332
6.052995443344116,0.4625493101451592
6.105691909790039,0.4612540021872512
6.1586761474609375,0.46158244203192444
6.211451530456543,0.4613095682167139
6.264464378356934,0.4614885003248318
6.317111968994141,0.46136558627273583
6.369734287261963,0.46007195560362757
6.422196865081787,0.4596824862484163
6.474954605102539,0.45867897071918984
6.52736759185791,0.4627997875259161
6.581379652023315,0.4668113535370488
6.635486602783203,0.46675825141869753
6.688947677612305,0.46569505030545455
6.741834402084351,0.4689897195985182
6.794570446014404,0.47064978316881934
6.849508285522461,0.47066187574813845
6.901187419891357,0.47146474667048427
6.953011989593506,0.47829853860758353
7.004774332046509,0.48102152419223576
7.0563695430755615,0.48033350679378367
7.108208656311035,0.48215077720431465
7.160861015319824,0.48439838837557125
7.21246337890625,0.48789011259381754
7.2672083377838135,0.4887829804198772
7.321543216705322,0.4899411337558745
7.374915599822998,0.4919757247480536
7.426599025726318,0.4925992477659892
7.478373765945435,0.4942962495236298
7.531700611114502,0.4930249064268625
7.581390619277954,0.4981235369131932
7.6327173709869385,0.5001729059620507
7.684569358825684,0.5006905095377361
7.7366578578948975,0.502284960010986
7.789510011672974,0.5049510601346034
7.842946529388428,0.5072099593097619
7.895838737487793,0.5081924651956204
7.949873924255371,0.5083796839301898
8.00333857536316,0.5111333052286734
8.056178569793701,0.5128223999951983
8.109553098678589,0.515441317599666
8.161346197128296,0.5178414582183266
8.216668605804443,0.5222852842403445
8.269946575164795,0.5514267402068687
8.322564363479614,0.5557898384866053
8.374213933944702,0.5627036860304498
8.427709579467773,0.574022321909244
8.480641841888428,0.577831781041036
8.533655881881714,0.5748237168891821
8.586823463439941,0.576954693098783
8.639864921569824,0.5929388946476095
8.692999601364136,0.5926835809199023
8.744888544082642,0.5943630461269156
8.79985523223877,0.6067149210783298
8.852772235870361,0.6088693378734735
8.905858993530273,0.6151227227671163
8.957741260528564,0.6125781570753284
9.011001825332642,0.6138763616575985
9.0626540184021,0.619117854087194
9.114891767501831,0.6179109687348363
9.168666124343872,0.6176218320007562
9.221476793289185,0.6190713345658871
9.27443242073059,0.6195686531313234
9.327708959579468,0.6223031592946384
9.37931776046753,0.6201294904988535
9.433104276657104,0.6189474978155941
9.485851287841797,0.6192552057654903
9.539495944976807,0.616538936604059
9.592214345932007,0.6177351223113883
9.64489483833313,0.6187418526036048
9.697479248046875,0.6189025184303184
9.75033712387085,0.6171160906218379
9.803606748580933,0.6179538357520787
9.856531620025635,0.6197489814929111
9.910887002944946,0.6110070444283366
9.964107513427734,0.6099029652213701
10.016680240631104,0.6114140784757487
10.068496704101562,0.6100010201553318
10.121585607528687,0.608393158387024
10.174151182174683,0.6005614085304543
10.226871967315674,0.5997432328655756
10.279629707336426,0.597988905354571
10.334612369537354,0.5935748291996512
10.388228416442871,0.5949461064191603
10.440683603286743,0.5954717851921841
10.492465257644653,0.5982054096093643
10.545202016830444,0.5978359124498738
10.598597288131714,0.5996243726168817
10.651371002197266,0.6024887025783334
10.704993963241577,0.6023315172825245
10.757675409317017,0.6038315686371823
10.810342788696289,0.6074174663729075
10.864262104034424,0.6078791232938016
10.917256593704224,0.6092738134868727
10.970556735992432,0.6096099959972648
11.023326873779297,0.6135633890365972
11.076598167419434,0.6143876882265213
11.129238843917847,0.6140501009934473
11.183308362960815,0.6139209881185903
11.236816644668579,0.6152201031962453
11.288865566253662,0.6163636663252037
11.342311382293701,0.6176532004491919
11.395087718963623,0.6187245751029355
11.447633743286133,0.6190281996032052
11.500474452972412,0.6182412136457447
11.553612232208252,0.6171355696005143
11.606564283370972,0.6159875259101437
11.659209728240967,0.6155056667321362
11.712082624435425,0.6154849977313015
11.765470743179321,0.6149313793534136
11.818190336227417,0.6140630208702216
11.871776342391968,0.6129894406869439
11.924596071243286,0.6122530106723456
11.976535320281982,0.6116810967791617
12.027942419052124,0.6131848763096763
12.080974817276001,0.6104224821762183
12.134543895721436,0.6093314542316146
12.187028884887695,0.6095396177028791
12.239625692367554,0.6089901028512452
12.291204452514648,0.6061216799016114
12.343491792678833,0.604892678410637
12.396366357803345,0.6023634201374267
12.448569059371948,0.6012051658597902
12.502537727355957,0.598999372918407
12.555130958557129,0.5958054377914705
12.606910943984985,0.595316677279708
12.660298347473145,0.5934774952941919
12.713077783584595,0.5945286520510377
12.766977548599243,0.5916119225339185
12.820183753967285,0.590585461784227
12.873015403747559,0.5900350970949482
12.92467737197876,0.5887661795683559
12.977186918258667,0.5868412494826928
13.029930591583252,0.5853334304309916
13.08482551574707,0.5844480051581352
13.13351035118103,0.5833385603807626
13.186502456665039,0.5788423642284946
13.239746332168579,0.5769215327004763
13.291670322418213,0.5762930646203672
13.344283819198608,0.5698313870067317
13.39551067352295,0.5671461819178302
13.447643280029297,0.5670911961596858
13.501552820205688,0.5656254515867805
13.555760383605957,0.558523080884
13.60912275314331,0.5540553332166048
13.661856651306152,0.5529997945821102
13.714635133743286,0.5512956105321324
13.767663955688477,0.5482529043403895
13.820850372314453,0.5414494713315142
13.873743534088135,0.5397934605664494
13.927056312561035,0.5383513755741492
13.978943347930908,0.531592504695882
14.032511949539185,0.5280659051365774
14.085674524307251,0.5279420005253579
14.138606786727905,0.5271795838115365
14.191306352615356,0.527245611572079
14.243931770324707,0.5197574654356395
14.295584917068481,0.5220156872375172
14.351616621017456,0.520160392820871
14.405784606933594,0.5222620085800707
14.459096908569336,0.523742837277553
14.510864496231079,0.5233770564836718
14.564850568771362,0.524791643776806
14.617643117904663,0.5248740863874595
14.670798540115356,0.5269016130385372
14.723515748977661,0.5276109976289328
14.77553653717041,0.5284999405542606
14.82682991027832,0.5278240299132148
14.87795639038086,0.5276159680469782
14.929060697555542,0.5277170331826779
14.980931758880615,0.5283035650518673
15.034812211990356,0.5289818413621277
15.088005304336548,0.5290697363204258
15.140745162963867,0.5285760658575258
15.192563533782959,0.5282099553700699
15.245354413986206,0.5262859729192042
15.300644636154175,0.5219875689328038
15.353272438049316,0.5218850210558009
15.405195236206055,0.5206976489057511
15.456688165664673,0.519939947610376
15.509009599685669,0.519045762655597
15.560781955718994,0.5202622780642423
15.613616466522217,0.5215511337398677
15.668283462524414,0.5215105872183359
15.722612857818604,0.5221206187054566
15.776007175445557,0.5216087738069661
15.82874870300293,0.5165371062125266
15.884158372879028,0.5152243909861923
15.937769412994385,0.5123740365278222
15.990628957748413,0.5114501217511045
16.043976068496704,0.5116877751488811
16.09671711921692,0.5099991699454748
16.151791095733643,0.5105494776884055
16.20616912841797,0.5132053499101247
16.25953507423401,0.5144301153611052
16.312081336975098,0.514200658074274
16.365919589996338,0.5137108162833974
16.417735815048218,0.5130077697394575
16.470832347869873,0.5132394960754955
16.522679328918457,0.5132137174393105
16.576108932495117,0.5120000065102998
16.62874484062195,0.5128138617172954
16.68178129196167,0.5161044239906805
16.734583616256714,0.5170904103301721
16.78823208808899,0.520519937591235
16.8410701751709,0.5218052905639774
16.892905950546265,0.5217750811518723
16.94588851928711,0.5224534646163694
17.00199031829834,0.5221990643093622
17.056203603744507,0.5268368223956111
17.109498500823975,0.5279066883074232
17.16251230239868,0.531490654264516
17.217745780944824,0.5372198635249622
17.272677659988403,0.5399212504115541
17.32544994354248,0.541279453456939
17.378854751586914,0.5420219100593247
17.43177556991577,0.5500650098505622
17.484655141830444,0.5531385008476237
17.53796911239624,0.5566799837664296
17.590592861175537,0.5568505957320945
17.642895936965942,0.5611970425563324
17.69458508491516,0.566433711187617
17.746249675750732,0.5682840014398742
17.801027536392212,0.5715983745831569
17.85617446899414,0.5793731216553826
17.90962862968445,0.5836265236932406
17.962471961975098,0.5843281633825358
18.015186309814453,0.5892198220288694
18.06820511817932,0.5907927672863409
18.121288537979126,0.597613904553008
18.17418122291565,0.5995877523485811
18.227519273757935,0.6018926285532564
18.279370069503784,0.6053628278794951
18.33533215522766,0.6132211790941703
18.389541625976562,0.6180467050672226
18.443007707595825,0.619715481747884
18.495771408081055,0.6251074830213099
18.550981760025024,0.6318949338458455
18.60496234893799,0.6367797052432778
18.657792568206787,0.6358515680798069
18.712535619735718,0.6397651525430124
18.7646062374115,0.6472667707423159
18.817001581192017,0.6486016467980538
18.869813680648804,0.6474033552549825
18.922559022903442,0.6495483350812825
18.97553038597107,0.6591141159484306
19.028889417648315,0.6575883391583711
19.081643104553223,0.6555813254259875
19.135639190673828,0.6592376202856751
19.189821243286133,0.6620461721591187
19.243202924728394,0.6645815746431678
19.296122789382935,0.6633053557470738
19.35144567489624,0.664575417042007
19.40486454963684,0.6653548123634929
19.457474946975708,0.6669934048694435
19.51014256477356,0.6705177394756403
19.562366485595703,0.6718295260763407
19.61549401283264,0.3838154632329588
19.668532848358154,0.4091040211131609
19.72155451774597,0.43348604922095324
19.774508953094482,0.4593693111003565
19.827707290649414,0.46197459002479
19.879462957382202,0.42812566681261033
19.932883739471436,0.5284956665065449
19.98679518699646,0.5396692198480562
20.0398371219635,0.5388100191972669
20.093464851379395,0.5410972215211385
20.145866870880127,0.5516780474407517
20.20121169090271,0.5507726966866116
20.25435781478882,0.5573556674890745
20.307544946670532,0.5652224393944447
20.360140085220337,0.5718504314722168
20.4122474193573,0.5778697011566682
20.463712692260742,0.5837149196568326
20.516206979751587,0.5917312171687656
20.569133758544922,0.5985457291250821
20.621436834335327,0.6027020422468063
