Time (s),Shaft Angle (degrees)
0.006589651107788086,43.96999740600586
0.05918574333190918,43.77000045776367
0.11115431785583496,43.7599983215332
0.1662147045135498,43.869998931884766
0.21932601928710938,43.89999771118164
0.27123475074768066,43.90999984741211
0.32463860511779785,43.90999984741211
0.3770873546600342,43.90999984741211
0.430164098739624,43.88999938964844
0.48387765884399414,43.88999938964844
0.5364663600921631,43.90999984741211
0.5892400741577148,43.89999771118164
0.6419634819030762,43.77000045776367
0.6950957775115967,43.709999084472656
0.7480905055999756,43.68000030517578
0.8016128540039062,43.68000030517578
0.854384183883667,43.70000076293945
0.9071211814880371,43.86000061035156
0.9606184959411621,43.87999725341797
1.0138781070709229,43.98999786376953
1.0667850971221924,44.279998779296875
1.1183724403381348,44.30999755859375
1.1704447269439697,44.25
1.223280429840088,44.36000061035156
1.276564121246338,44.57999801635742
1.3293449878692627,44.71999740600586
1.380821704864502,44.72999954223633
1.4326369762420654,45.12999725341797
1.485072135925293,45.439998626708984
1.5379574298858643,45.439998626708984
1.5913410186767578,45.86000061035156
1.644071340560913,46.189998626708984
1.697373390197754,46.82999801635742
1.7504997253417969,46.97999954223633
1.803375005722046,47.369998931884766
1.8570599555969238,48.029998779296875
1.909757137298584,48.57999801635742
1.964477777481079,49.18000030517578
2.0163283348083496,49.529998779296875
2.069749116897583,49.939998626708984
2.121303081512451,50.029998779296875
2.174802541732788,50.27000045776367
2.2265889644622803,50.28999710083008
2.2816286087036133,50.25
2.335146903991699,50.16999816894531
2.3891005516052246,50.13999938964844
2.4418606758117676,50.13999938964844
2.4965507984161377,50.31999969482422
2.5497190952301025,50.349998474121094
2.6030197143554688,50.70000076293945
2.6560277938842773,50.709999084472656
2.7085447311401367,50.71999740600586
2.760899543762207,51.06999969482422
2.8143069744110107,51.04999923706055
2.86734938621521,51.18000030517578
2.9200661182403564,51.349998474121094
2.973402261734009,51.439998626708984
3.0262601375579834,51.44999694824219
3.0799050331115723,51.41999816894531
3.133991241455078,51.40999984741211
3.1866867542266846,51.40999984741211
3.2395498752593994,51.40999984741211
3.2920339107513428,51.40999984741211
3.3466007709503174,51.40999984741211
3.4005448818206787,51.40999984741211
3.45307993888855,51.40999984741211
3.506002426147461,51.439998626708984
3.558518409729004,51.5
3.6110286712646484,51.64999771118164
3.6642909049987793,51.77000045776367
3.7175076007843018,51.79999923706055
3.770704984664917,51.779998779296875
3.824819564819336,52.14999771118164
3.8766958713531494,52.14999771118164
3.93053936958313,52.52000045776367
3.9840989112854004,52.90999984741211
4.036957740783691,53.28999710083008
4.090356111526489,53.61000061035156
4.143296003341675,53.72999954223633
4.198117971420288,54.05999755859375
4.252106666564941,54.16999816894531
4.3050572872161865,54.40999984741211
4.358291149139404,54.459999084472656
4.41105318069458,54.52000045776367
4.465041399002075,54.84000015258789
4.518749237060547,55.119998931884766
4.5715553760528564,55.2599983215332
4.624983072280884,55.57999801635742
4.677764892578125,55.91999816894531
4.730903625488281,55.96999740600586
4.783989667892456,56.27000045776367
4.836748838424683,56.48999786376953
4.890239953994751,56.72999954223633
4.941992282867432,56.93000030517578
4.994507789611816,57.07999801635742
5.047454118728638,57.37999725341797
5.1007373332977295,57.52000045776367
5.153076887130737,57.79999923706055
5.205994129180908,57.939998626708984
5.258557081222534,58.21999740600586
5.311010837554932,58.55999755859375
5.364089250564575,58.72999954223633
5.417318105697632,58.88999938964844
5.468621730804443,59.14999771118164
5.5204949378967285,59.369998931884766
5.57369589805603,59.6099967956543
5.626430988311768,59.72999954223633
5.680116653442383,59.87999725341797
5.733245849609375,60.0099983215332
5.786609888076782,60.28999710083008
5.83931827545166,60.34000015258789
5.892179250717163,60.47999954223633
5.94415545463562,60.64999771118164
5.9976184368133545,60.68000030517578
6.050577878952026,60.69999694824219
6.103561878204346,60.84000015258789
6.156348943710327,60.98999786376953
6.209146738052368,61.02000045776367
6.262195348739624,61.03999710083008
6.3148956298828125,61.05999755859375
6.367477893829346,61.06999969482422
6.419936895370483,61.12999725341797
6.472689151763916,61.19999694824219
6.52511739730835,61.28999710083008
6.578988552093506,61.30999755859375
6.633192777633667,61.03999710083008
6.686836004257202,60.96999740600586
6.739537239074707,60.849998474121094
6.7922468185424805,60.709999084472656
6.846786975860596,60.64999771118164
6.898925065994263,60.459999084472656
6.9506285190582275,60.37999725341797
7.002629280090332,60.16999816894531
7.05411958694458,59.939998626708984
7.106074810028076,59.689998626708984
7.158557891845703,59.59000015258789
7.210193634033203,59.3599967956543
7.265064477920532,59.21999740600586
7.319356203079224,58.96999740600586
7.372636556625366,58.89999771118164
7.424316644668579,58.689998626708984
7.476113796234131,58.59000015258789
7.5292463302612305,58.53999710083008
7.579235076904297,58.41999816894531
7.630615949630737,58.22999954223633
7.682400703430176,58.09000015258789
7.734374761581421,57.87999725341797
7.787219285964966,57.79999923706055
7.840590000152588,57.53999710083008
7.893378257751465,57.41999816894531
7.946957588195801,57.21999740600586
8.001030683517456,57.119998931884766
8.053848505020142,57.05999755859375
8.10723614692688,56.779998779296875
8.158991575241089,56.69999694824219
8.213773488998413,56.39999771118164
8.267717599868774,56.16999816894531
8.320295572280884,55.36000061035156
8.37194538116455,54.23999786376953
8.425318479537964,53.30999755859375
8.478088855743408,52.22999954223633
8.53123688697815,51.46999740600586
8.584400177001953,51.06999969482422
8.637616157531738,50.98999786376953
8.690785646438599,50.29999923706055
8.742546796798706,49.939998626708984
8.797112464904785,49.599998474121094
8.850523948669434,48.79999923706055
8.903614282608032,48.40999984741211
8.95544695854187,47.71999740600586
9.008757591247559,47.37999725341797
9.060364246368408,47.41999816894531
9.112547874450684,46.96999740600586
9.166388034820557,46.96999740600586
9.219377517700195,46.71999740600586
9.272095680236816,46.56999969482422
9.325493574142456,46.61000061035156
9.37709903717041,46.5099983215332
9.429593563079834,46.34000015258789
9.483573913574219,46.34000015258789
9.537172555923462,46.439998626708984
9.58992862701416,46.62999725341797
9.642675638198853,46.619998931884766
9.694736003875732,46.599998474121094
9.747931957244873,46.599998474121094
9.801328182220459,46.599998474121094
9.854220628738403,46.59000015258789
9.907532691955566,46.59000015258789
9.961381673812866,46.72999954223633
10.014389753341675,46.97999954223633
10.06615161895752,47.369998931884766
10.119252681732178,47.369998931884766
10.171884536743164,47.38999938964844
10.224944591522217,47.689998626708984
10.277352094650269,48.04999923706055
10.332140922546387,48.45000076293945
10.385850191116333,48.72999954223633
10.43859076499939,48.82999801635742
10.490165948867798,48.81999969482422
10.542872190475464,48.82999801635742
10.596166849136353,48.81999969482422
10.649154663085938,48.849998474121094
10.702602863311768,48.62999725341797
10.755402565002441,48.41999816894531
10.808159351348877,48.46999740600586
10.86159610748291,48.06999969482422
10.914836645126343,48.099998474121094
10.968218326568604,47.93000030517578
11.021239757537842,47.70000076293945
11.074341535568237,47.65999984741211
11.126968383789062,47.32999801635742
11.179816246032715,47.38999938964844
11.234569311141968,47.39999771118164
11.286486864089966,47.22999954223633
11.340128898620605,47.0099983215332
11.392833709716797,46.97999954223633
11.445127725601196,47.029998779296875
11.49802565574646,46.81999969482422
11.551456212997437,46.70000076293945
11.604233026504517,46.70000076293945
11.656916379928589,46.72999954223633
11.709488153457642,46.959999084472656
11.763042688369751,47.0099983215332
11.815932035446167,47.0099983215332
11.869476318359375,46.959999084472656
11.92230749130249,47.04999923706055
11.974372148513794,47.28999710083008
12.025939226150513,47.38999938964844
12.077970027923584,47.38999938964844
12.132402896881104,47.369998931884766
12.184772729873657,47.32999801635742
12.237322092056274,47.459999084472656
12.288952112197876,47.63999938964844
12.341195821762085,47.72999954223633
12.39410138130188,47.75
12.4463050365448,48.119998931884766
12.500211477279663,48.03999710083008
12.552862167358398,48.46999740600586
12.60476040840149,48.48999786376953
12.658054828643799,48.86000061035156
12.710783004760742,48.84000015258789
12.764215230941772,49.05999755859375
12.817826271057129,49.21999740600586
12.870771884918213,49.189998626708984
12.922557353973389,49.41999816894531
12.974547624588013,49.59000015258789
13.027647018432617,49.53999710083008
13.082522630691528,49.79999923706055
13.130976438522339,49.95000076293945
13.184180498123169,49.90999984741211
13.237492561340332,50.32999801635742
13.2893648147583,50.369998931884766
13.342103481292725,50.71999740600586
13.393421649932861,51.0
13.445146799087524,51.16999816894531
13.499454259872437,51.44999694824219
13.553460359573364,51.57999801635742
13.607004880905151,51.81999969482422
13.659587144851685,52.209999084472656
13.712222814559937,52.56999969482422
13.76531434059143,52.88999938964844
13.818511486053467,52.97999954223633
13.871484756469727,53.34000015258789
13.924789667129517,53.689998626708984
13.97663164138794,54.029998779296875
14.030080080032349,54.37999725341797
14.083381414413452,54.79999923706055
14.136338710784912,54.89999771118164
14.189133882522583,55.189998626708984
14.24169659614563,55.209999084472656
14.293311357498169,55.54999923706055
14.349312543869019,55.57999801635742
14.403461456298828,55.7599983215332
14.456843614578247,55.869998931884766
14.508580923080444,55.849998474121094
14.561957120895386,55.7599983215332
14.615372657775879,55.64999771118164
14.668536186218262,55.61000061035156
14.721232175827026,55.57999801635742
14.773468971252441,55.529998779296875
14.824726581573486,55.369998931884766
14.875852346420288,55.30999755859375
14.927084684371948,55.279998779296875
14.979006290435791,55.279998779296875
15.032725095748901,55.2599983215332
15.08560824394226,55.22999954223633
15.138459205627441,55.21999740600586
15.190444946289062,55.21999740600586
15.243031740188599,55.21999740600586
15.29781985282898,55.21999740600586
15.351016998291016,55.48999786376953
15.403057098388672,55.56999969482422
15.454535484313965,55.66999816894531
15.506773471832275,55.849998474121094
15.558501720428467,55.939998626708984
15.611294269561768,55.94999694824219
15.666158199310303,55.94999694824219
15.72028398513794,55.94999694824219
15.773722171783447,55.939998626708984
15.826482057571411,55.91999816894531
15.881253242492676,55.94999694824219
15.935508728027344,56.11000061035156
15.988533020019531,56.34000015258789
16.041590929031372,56.53999710083008
16.094386100769043,56.68000030517578
16.149346590042114,56.709999084472656
16.203880548477173,56.72999954223633
16.257230520248413,56.73999786376953
16.309856176376343,56.72999954223633
16.363622426986694,56.68000030517578
16.415305852890015,56.63999938964844
16.46856999397278,56.62999725341797
16.52039384841919,56.62999725341797
16.57380437850952,56.62999725341797
16.626470804214478,56.64999771118164
16.679068088531494,56.66999816894531
16.732261180877686,56.59000015258789
16.78561544418335,56.39999771118164
16.838809967041016,56.29999923706055
16.89061951637268,56.029998779296875
16.94344711303711,55.959999084472656
16.99975085258484,55.93000030517578
17.053913116455078,55.849998474121094
17.107210159301758,55.59000015258789
17.160085201263428,55.54999923706055
17.214763164520264,55.22999954223633
17.270400762557983,54.869998931884766
17.32316827774048,54.619998931884766
17.37647795677185,54.44999694824219
17.42918848991394,54.12999725341797
17.482372999191284,53.779998779296875
17.535640954971313,53.439998626708984
17.58833146095276,53.119998931884766
17.64057970046997,52.939998626708984
17.692267179489136,52.57999801635742
17.74396562576294,52.189998626708984
17.79729413986206,51.939998626708984
17.853914260864258,51.73999786376953
17.90745997428894,51.19999694824219
17.960157871246338,50.75
18.01262855529785,50.54999923706055
18.065834999084473,50.189998626708984
18.11900544166565,49.95000076293945
18.171931743621826,49.57999801635742
18.225329399108887,49.21999740600586
18.277071475982666,48.84000015258789
18.333003044128418,48.43000030517578
18.38722562789917,48.099998474121094
18.440751314163208,47.48999786376953
18.493475198745728,47.09000015258789
18.54823589324951,46.599998474121094
18.60272479057312,46.23999786376953
18.655553102493286,45.59000015258789
18.710368633270264,45.29999923706055
18.76215648651123,45.09000015258789
18.814781665802002,44.39999771118164
18.86752963066101,44.04999923706055
18.920263051986694,44.029998779296875
18.973212242126465,43.61000061035156
19.02662181854248,43.279998779296875
19.078458786010742,42.849998474121094
19.133534908294678,42.89999771118164
19.187525033950806,42.48999786376953
19.240952968597412,42.459999084472656
19.29387903213501,42.11000061035156
19.348463535308838,42.11000061035156
19.402453184127808,41.80999755859375
19.455341339111328,41.72999954223633
19.507945775985718,41.790000915527344
19.560102939605713,41.37999725341797
19.612797021865845,41.38999938964844
19.666203022003174,41.5099983215332
19.719245672225952,43.709999084472656
19.77221441268921,47.81999969482422
19.825461864471436,53.189998626708984
19.87714982032776,58.62999725341797
19.930765867233276,63.7599983215332
19.984506130218506,68.41999816894531
20.037336587905884,71.36000061035156
20.091230869293213,72.63999938964844
20.143582582473755,72.33999633789062
20.1984601020813,70.26000213623047
20.252068281173706,66.5999984741211
20.305224657058716,61.709999084472656
20.35782289505005,57.47999954223633
20.410033702850342,54.029998779296875
20.461585521697998,51.62999725341797
20.513941287994385,51.619998931884766
20.56689763069153,51.62999725341797
20.619286060333252,51.62999725341797
